"id","nct_id","name","downcase_name"
49344324,"NCT00056524","Stroke","stroke"
48675927,"NCT00056901","Depression","depression"
49207296,"NCT00056914","Healthy","healthy"
48871382,"NCT00057252","Cancer","cancer"
48797208,"NCT00057460","Healthy","healthy"
48511208,"NCT00057551","Depression","depression"
49116880,"NCT00057577","Depression","depression"
48797073,"NCT00057590","Depression","depression"
48849045,"NCT00057642","Depression","depression"
49184905,"NCT00057733","Depression","depression"
49169725,"NCT00057759","Prostate Cancer","prostate cancer"
48972850,"NCT00057993","Breast Cancer","breast cancer"
48568670,"NCT00058058","Breast Cancer","breast cancer"
48826351,"NCT00058188","Prostate Cancer","prostate cancer"
48493831,"NCT00058266","Prostate Cancer","prostate cancer"
48888931,"NCT00058357","Pain","pain"
49302001,"NCT00058539","Prostate Cancer","prostate cancer"
48589761,"NCT00059046","Healthy","healthy"
49263024,"NCT00059111","Hypertension","hypertension"
49083335,"NCT00059228","Depression","depression"
48551882,"NCT00059254","Obesity","obesity"
48919568,"NCT00059306","Hypertension","hypertension"
49233936,"NCT00059501","Healthy","healthy"
49159088,"NCT00059631","Prostate Cancer","prostate cancer"
48905194,"NCT00059852","Breast Cancer","breast cancer"
49184362,"NCT00059943","Breast Cancer","breast cancer"
49184364,"NCT00059943","Prostate Cancer","prostate cancer"
48554681,"NCT00060021","Cancer","cancer"
48769203,"NCT00060086","Prostate Cancer","prostate cancer"
48979579,"NCT00060138","Breast Cancer","breast cancer"
48979582,"NCT00060138","Pain","pain"
48849340,"NCT00060320","Breast Cancer","breast cancer"
49306409,"NCT00060398","Prostate Cancer","prostate cancer"
48651373,"NCT00060437","Prostate Cancer","prostate cancer"
49363020,"NCT00060476","Prostate Cancer","prostate cancer"
48835233,"NCT00060567","Cancer","cancer"
48493033,"NCT00060593","Healthy","healthy"
48518995,"NCT00060658","Healthy","healthy"
49067376,"NCT00060736","Healthy","healthy"
49067377,"NCT00060736","Depression","depression"
49310447,"NCT00060853","Healthy","healthy"
48919378,"NCT00060918","Hypertension","hypertension"
49363160,"NCT00060931","Hypertension","hypertension"
48798756,"NCT00061126","Prostate Cancer","prostate cancer"
48708391,"NCT00061165","Obesity","obesity"
48793420,"NCT00061204","Healthy","healthy"
48496979,"NCT00061334","Healthy","healthy"
49326548,"NCT00061347","Prostate Cancer","prostate cancer"
49326549,"NCT00061347","Cancer","cancer"
49354675,"NCT00061698","Depression","depression"
49026473,"NCT00061867","Prostate Cancer","prostate cancer"
48888021,"NCT00062309","Prostate Cancer","prostate cancer"
48982586,"NCT00062400","Breast Cancer","breast cancer"
49307211,"NCT00062673","Depression","depression"
48771730,"NCT00062738","Depression","depression"
49323477,"NCT00062946","Healthy","healthy"
48529903,"NCT00063102","Breast Cancer","breast cancer"
49217423,"NCT00063245","Healthy","healthy"
48975073,"NCT00063492","Hypertension","hypertension"
49383111,"NCT00063505","Hypertension","hypertension"
48607228,"NCT00063544","Obesity","obesity"
48713433,"NCT00063570","Breast Cancer","breast cancer"
48944316,"NCT00063609","Prostate Cancer","prostate cancer"
48552168,"NCT00063674","Obesity","obesity"
48872836,"NCT00063700","Obesity","obesity"
48957061,"NCT00063882","Prostate Cancer","prostate cancer"
49345053,"NCT00064194","Prostate Cancer","prostate cancer"
49091757,"NCT00064311","Breast Cancer","breast cancer"
48828192,"NCT00064623","Pain","pain"
49297752,"NCT00064675","Hypertension","hypertension"
49285109,"NCT00064688","Obesity","obesity"
48734996,"NCT00064818","Healthy","healthy"
49148228,"NCT00064857","Cancer","cancer"
48614872,"NCT00064883","Cancer","cancer"
49228800,"NCT00064961","Obesity","obesity"
48963774,"NCT00065013","Obesity","obesity"
48746228,"NCT00065026","Healthy","healthy"
49186536,"NCT00065039","Healthy","healthy"
48576240,"NCT00065052","Obesity","obesity"
49055032,"NCT00065195","Pain","pain"
49322223,"NCT00065208","Prostate Cancer","prostate cancer"
48736081,"NCT00065338","Obesity","obesity"
48687571,"NCT00065377","Obesity","obesity"
48810789,"NCT00065442","Prostate Cancer","prostate cancer"
49379026,"NCT00065533","Breast Cancer","breast cancer"
49028864,"NCT00065676","Obesity","obesity"
49161230,"NCT00066339","Breast Cancer","breast cancer"
48646856,"NCT00066378","Breast Cancer","breast cancer"
49228596,"NCT00066404","Cancer","cancer"
48835230,"NCT00066443","Breast Cancer","breast cancer"
49205262,"NCT00066547","Breast Cancer","breast cancer"
48852694,"NCT00066573","Breast Cancer","breast cancer"
48857928,"NCT00066586","Breast Cancer","breast cancer"
48720727,"NCT00066703","Breast Cancer","breast cancer"
48882426,"NCT00066807","Breast Cancer","breast cancer"
48859305,"NCT00066859","Depression","depression"
48736542,"NCT00066898","Coronary Artery Disease","coronary artery disease"
49108576,"NCT00066924","Cancer","cancer"
49108577,"NCT00066924","Depression","depression"
48508537,"NCT00067015","Prostate Cancer","prostate cancer"
48768918,"NCT00067223","Healthy","healthy"
48829945,"NCT00067249","Depression","depression"
48820238,"NCT00067626","Obesity","obesity"
48741025,"NCT00067652","Healthy","healthy"
49335953,"NCT00067665","Hypertension","hypertension"
49195752,"NCT00067847","Obesity","obesity"
49118878,"NCT00067873","Obesity","obesity"
49020842,"NCT00067912","Depression","depression"
49028839,"NCT00068003","Breast Cancer","breast cancer"
49175117,"NCT00068263","Breast Cancer","breast cancer"
49319386,"NCT00068328","Breast Cancer","breast cancer"
49240456,"NCT00068341","Breast Cancer","breast cancer"
48873088,"NCT00068445","Pain","pain"
48600273,"NCT00068458","Breast Cancer","breast cancer"
48600274,"NCT00068458","Depression","depression"
48592418,"NCT00068601","Breast Cancer","breast cancer"
49235975,"NCT00068614","Breast Cancer","breast cancer"
48930360,"NCT00068731","Prostate Cancer","prostate cancer"
49231458,"NCT00068757","Breast Cancer","breast cancer"
48608482,"NCT00068900","Obesity","obesity"
48593742,"NCT00068926","Healthy","healthy"
49181177,"NCT00069199","Healthy","healthy"
48638343,"NCT00069277","Cancer","cancer"
48876322,"NCT00069407","Depression","depression"
49114301,"NCT00069745","Prostate Cancer","prostate cancer"
49300800,"NCT00069888","Prostate Cancer","prostate cancer"
48712552,"NCT00069927","Depression","depression"
49014464,"NCT00070031","Breast Cancer","breast cancer"
49345814,"NCT00070278","Breast Cancer","breast cancer"
49070222,"NCT00070564","Breast Cancer","breast cancer"
48735695,"NCT00070941","Depression","depression"
49005004,"NCT00071110","Depression","depression"
48632223,"NCT00071123","Healthy","healthy"
49343598,"NCT00071513","Depression","depression"
48563735,"NCT00071643","Depression","depression"
48715987,"NCT00071695","Depression","depression"
49054486,"NCT00071968","Prostate Cancer","prostate cancer"
48967142,"NCT00072020","Breast Cancer","breast cancer"
49187678,"NCT00072293","Breast Cancer","breast cancer"
49272525,"NCT00072319","Breast Cancer","breast cancer"
49257564,"NCT00072462","Breast Cancer","breast cancer"
48666834,"NCT00072501","Breast Cancer","breast cancer"
48653147,"NCT00072605","Healthy","healthy"
49009043,"NCT00072644","Healthy","healthy"
48619143,"NCT00072670","Prostate Cancer","prostate cancer"
48771015,"NCT00072722","Prostate Cancer","prostate cancer"
48725170,"NCT00072735","Healthy","healthy"
48517735,"NCT00072761","Stroke","stroke"
49375911,"NCT00072865","Breast Cancer","breast cancer"
48941917,"NCT00072917","Obesity","obesity"
49187284,"NCT00072930","Prostate Cancer","prostate cancer"
49129501,"NCT00072995","Obesity","obesity"
48970833,"NCT00073242","Obesity","obesity"
49366056,"NCT00073359","Depression","depression"
49178688,"NCT00073411","Depression","depression"
49278449,"NCT00073476","Stroke","stroke"
48594852,"NCT00073606","Healthy","healthy"
49383817,"NCT00073671","Depression","depression"
48989973,"NCT00073697","Depression","depression"
48964168,"NCT00073775","Obesity","obesity"
48964169,"NCT00073775","Hypertension","hypertension"
49385062,"NCT00073905","Pain","pain"
48765448,"NCT00073944","Cancer","cancer"
48566414,"NCT00073970","Prostate Cancer","prostate cancer"
48788138,"NCT00074100","Breast Cancer","breast cancer"
49169937,"NCT00074139","Breast Cancer","breast cancer"
49338332,"NCT00074152","Breast Cancer","breast cancer"
49327420,"NCT00074269","Breast Cancer","breast cancer"
49247882,"NCT00074360","Healthy","healthy"
49314366,"NCT00074451","Obesity","obesity"
49314367,"NCT00074451","Hypertension","hypertension"
49206710,"NCT00074503","Healthy","healthy"
48581000,"NCT00074633","Hypertension","hypertension"
48581001,"NCT00074633","Depression","depression"
48846113,"NCT00074789","Depression","depression"
48806669,"NCT00074945","Obesity","obesity"
49353311,"NCT00075179","Cancer","cancer"
49005926,"NCT00075205","Healthy","healthy"
48643908,"NCT00075283","Stroke","stroke"
49372043,"NCT00075335","Healthy","healthy"
48831693,"NCT00075413","Breast Cancer","breast cancer"
49309341,"NCT00075673","Breast Cancer","breast cancer"
49167734,"NCT00075764","Breast Cancer","breast cancer"
48593973,"NCT00075933","Cancer","cancer"
48562872,"NCT00076141","Healthy","healthy"
48948403,"NCT00076245","Depression","depression"
49058118,"NCT00076258","Depression","depression"
48701728,"NCT00076362","Obesity","obesity"
49236253,"NCT00076414","Healthy","healthy"
49210617,"NCT00076466","Healthy","healthy"
48954260,"NCT00076531","Prostate Cancer","prostate cancer"
48855595,"NCT00076544","Pain","pain"
49059450,"NCT00076583","Healthy","healthy"
48913245,"NCT00076622","Depression","depression"
49368432,"NCT00076687","Stroke","stroke"
48583174,"NCT00076739","Healthy","healthy"
48503781,"NCT00077025","Breast Cancer","breast cancer"
49336236,"NCT00077038","Healthy","healthy"
49282652,"NCT00077090","Breast Cancer","breast cancer"
49377352,"NCT00077168","Breast Cancer","breast cancer"
48880194,"NCT00077402","Prostate Cancer","prostate cancer"
48979939,"NCT00077857","Breast Cancer","breast cancer"
48542657,"NCT00078104","Healthy","healthy"
49079649,"NCT00078286","Depression","depression"
48750100,"NCT00078364","Healthy","healthy"
48580646,"NCT00078572","Breast Cancer","breast cancer"
49271153,"NCT00078585","Prostate Cancer","prostate cancer"
48619149,"NCT00078832","Breast Cancer","breast cancer"
49072524,"NCT00078845","Breast Cancer","breast cancer"
49072528,"NCT00078845","Prostate Cancer","prostate cancer"
49072539,"NCT00078910","Prostate Cancer","prostate cancer"
48931262,"NCT00078923","Prostate Cancer","prostate cancer"
48517226,"NCT00079001","Prostate Cancer","prostate cancer"
49355789,"NCT00079118","Breast Cancer","breast cancer"
48837970,"NCT00079157","Breast Cancer","breast cancer"
48902343,"NCT00079170","Breast Cancer","breast cancer"
48620431,"NCT00079222","Cancer","cancer"
49323734,"NCT00079248","Breast Cancer","breast cancer"
49388316,"NCT00079547","Obesity","obesity"
49225287,"NCT00079573","Obesity","obesity"
48530606,"NCT00079638","Stroke","stroke"
49052451,"NCT00079690","Hypertension","hypertension"
49340028,"NCT00079898","Healthy","healthy"
48956699,"NCT00080067","Healthy","healthy"
49258443,"NCT00080158","Depression","depression"
49099879,"NCT00080262","Breast Cancer","breast cancer"
49231975,"NCT00080301","Breast Cancer","breast cancer"
49100679,"NCT00080626","Breast Cancer","breast cancer"
49244075,"NCT00080665","Breast Cancer","breast cancer"
48668234,"NCT00080678","Prostate Cancer","prostate cancer"
49368346,"NCT00080743","Breast Cancer","breast cancer"
49015462,"NCT00080756","Breast Cancer","breast cancer"
48741909,"NCT00080782","Prostate Cancer","prostate cancer"
49340887,"NCT00080808","Prostate Cancer","prostate cancer"
48650254,"NCT00080860","Breast Cancer","breast cancer"
49004436,"NCT00080912","Pain","pain"
49094257,"NCT00081003","Breast Cancer","breast cancer"
48723652,"NCT00081159","Prostate Cancer","prostate cancer"
48948188,"NCT00081172","Prostate Cancer","prostate cancer"
49293021,"NCT00081510","Breast Cancer","breast cancer"
48597561,"NCT00081601","Prostate Cancer","prostate cancer"
48979130,"NCT00081692","Hypertension","hypertension"
49051232,"NCT00081796","Breast Cancer","breast cancer"
49226477,"NCT00082030","Depression","depression"
48811680,"NCT00082043","Healthy","healthy"
48811681,"NCT00082043","Depression","depression"
48920766,"NCT00082147","Prostate Cancer","prostate cancer"
48940565,"NCT00082160","Healthy","healthy"
48998192,"NCT00082277","Breast Cancer","breast cancer"
48555285,"NCT00082290","Pain","pain"
48810296,"NCT00082329","Healthy","healthy"
49173358,"NCT00082368","Cancer","cancer"
49373715,"NCT00082433","Cancer","cancer"
49373716,"NCT00082433","Breast Cancer","breast cancer"
48641976,"NCT00082641","Breast Cancer","breast cancer"
49363319,"NCT00082654","Breast Cancer","breast cancer"
48618642,"NCT00082667","Breast Cancer","breast cancer"
48528137,"NCT00082732","Prostate Cancer","prostate cancer"
48764691,"NCT00082823","Cancer","cancer"
49311302,"NCT00082927","Pain","pain"
49311303,"NCT00082927","Prostate Cancer","prostate cancer"
49327213,"NCT00082979","Breast Cancer","breast cancer"
49224474,"NCT00083005","Prostate Cancer","prostate cancer"
48508638,"NCT00083018","Breast Cancer","breast cancer"
48722844,"NCT00083031","Breast Cancer","breast cancer"
48576005,"NCT00083044","Breast Cancer","breast cancer"
48625829,"NCT00083148","Breast Cancer","breast cancer"
48555759,"NCT00083174","Breast Cancer","breast cancer"
48673390,"NCT00083213","Cancer","cancer"
49100521,"NCT00083278","Breast Cancer","breast cancer"
48823416,"NCT00083304","Breast Cancer","breast cancer"
48862141,"NCT00083317","Healthy","healthy"
48649233,"NCT00083330","Healthy","healthy"
48950123,"NCT00083434","Cancer","cancer"
48813333,"NCT00083629","Healthy","healthy"
48698647,"NCT00083642","Stroke","stroke"
48937675,"NCT00083811","Hypertension","hypertension"
48937676,"NCT00083811","Obesity","obesity"
48938127,"NCT00083850","Hypertension","hypertension"
48677347,"NCT00084344","Breast Cancer","breast cancer"
48601368,"NCT00084396","Breast Cancer","breast cancer"
48922796,"NCT00084526","Prostate Cancer","prostate cancer"
48894350,"NCT00084539","Breast Cancer","breast cancer"
48598296,"NCT00084552","Prostate Cancer","prostate cancer"
49346291,"NCT00084565","Prostate Cancer","prostate cancer"
49373356,"NCT00084669","Breast Cancer","breast cancer"
48624214,"NCT00084825","Prostate Cancer","prostate cancer"
48943092,"NCT00084864","Prostate Cancer","prostate cancer"
49130485,"NCT00085020","Breast Cancer","breast cancer"
49300944,"NCT00085228","Prostate Cancer","prostate cancer"
48653315,"NCT00085566","Prostate Cancer","prostate cancer"
48996253,"NCT00085657","Stroke","stroke"
49024066,"NCT00085800","Hypertension","hypertension"
49024067,"NCT00085800","Obesity","obesity"
49018836,"NCT00086138","Depression","depression"
49088537,"NCT00086190","Depression","depression"
49176876,"NCT00086528","Cancer","cancer"
48814593,"NCT00086736","Prostate Cancer","prostate cancer"
49367278,"NCT00086749","Breast Cancer","breast cancer"
48907306,"NCT00086762","Breast Cancer","breast cancer"
48907309,"NCT00086762","Prostate Cancer","prostate cancer"
48785132,"NCT00086957","Breast Cancer","breast cancer"
49142092,"NCT00087035","Prostate Cancer","prostate cancer"
49265114,"NCT00087152","Breast Cancer","breast cancer"
49322653,"NCT00087165","Prostate Cancer","prostate cancer"
49088225,"NCT00087178","Breast Cancer","breast cancer"
48709853,"NCT00087347","Breast Cancer","breast cancer"
48709854,"NCT00087347","Prostate Cancer","prostate cancer"
48881406,"NCT00087399","Breast Cancer","breast cancer"
48980911,"NCT00087620","Breast Cancer","breast cancer"
49224990,"NCT00087659","Prostate Cancer","prostate cancer"
49220464,"NCT00087854","Prostate Cancer","prostate cancer"
48628647,"NCT00087919","Obesity","obesity"
48529856,"NCT00087958","Breast Cancer","breast cancer"
48536904,"NCT00088179","Coronary Artery Disease","coronary artery disease"
49273940,"NCT00088361","Healthy","healthy"
48593143,"NCT00088413","Breast Cancer","breast cancer"
49340436,"NCT00088517","Healthy","healthy"
48798727,"NCT00088569","Healthy","healthy"
48684182,"NCT00088686","Healthy","healthy"
49137607,"NCT00088699","Depression","depression"
48870477,"NCT00088712","Healthy","healthy"
48595120,"NCT00088738","Healthy","healthy"
48923517,"NCT00088829","Breast Cancer","breast cancer"
48815599,"NCT00088972","Breast Cancer","breast cancer"
